name,lat,lon
Opposite SBST Bukit Batok Depot,1.3413856,103.7545783
Midview Building,1.3397843,103.7569487
Blk 291E,1.3435375,103.7544134
Opposite Blk 291E,1.3437251,103.754223
Blk 315,1.3600807,103.746264
Before Bukit Batok West Avenue 5,1.3554377,103.7472698
Opposite Blk 315,1.359772,103.746343
Blk 306,1.357962,103.7473419
Bukit Batok Home For The Aged,1.3618028,103.7436088
Opposite Blk 305,1.3576225,103.7471923
After Bukit Batok West Avenue 5,1.3551347,103.7474714
Princess Elizabeth Primary School,1.3497099,103.7413924
Opposite Blk 127,1.3523949,103.7461081
Blk 140,1.3515882,103.7438115
Opposite Blk 140,1.3514005,103.7433236
Bukit Batok Polyclinic,1.3522546,103.7468302
Opposite Princess Elizabeth Primary School,1.3498832,103.740696
Blk 331,1.3639595,103.7471992
Blk 419,1.3625955,103.7468604
Bukit Gombak Station,1.3591396,103.7517111
Opposite Bukit Gombak Station,1.3592133,103.7515186
Bukit Batok Driving Centre,1.3673604,103.7503378
Blk 347,1.3625195,103.7513745
Opposite Blk 347,1.3623678,103.7515405
Blk 531,1.35654,103.7500226
Opposite Bukit Batok Driving Centre,1.3676825,103.750268
Blk 146,1.3497993,103.7448576
Opposite Blk 144,1.3499824,103.7451099
Blk 109,1.3468406,103.7459058
Blk 185,1.3471196,103.7452267
HomeTeamNS,1.3654401,103.7505822
Opposite HomeTeamNS,1.3652862,103.7503137
Blk 406,1.3654506,103.7461409
Blk 168,1.3470177,103.7410609
Blk 154A,1.3468941,103.7434008
Opposite Bukit Batok Presbyterian Church,1.348899,103.7432684
Bukit Merah Interchange,1.2820643,103.8172201
Blk 1003,1.2836132,103.8145855
Blk 161,1.283314,103.8154474
Opposite Bangkit Station,1.3798691,103.7723147
Bangkit Station,1.3802394,103.7725626
Blk 537A Carpark,1.3849564,103.7629649
Blk 541A Carpark,1.3821055,103.7630024
Blk 617,1.385254,103.762853
Blk 602,1.3817776,103.7629085
Zhenghua Primary School,1.379147,103.7693308
Opposite Lompang Road,1.3811929,103.7657662
Opposite Zhenghua Primary School,1.3784663,103.7698891
Bukit Panjang Station/Blk 604,1.380327,103.7622887
Blk 223,1.3757372,103.7742454
Blk 174,1.3804367,103.7666444
Blk 270,1.3760726,103.7742545
Opposite Blk 109,1.2742841,103.8250319
Blk 109,1.2741226,103.8255497
Before Lewis Road,1.3209896,103.823523
National University of Singapore Bukit Timah Campus,1.322377,103.818934
After Makepeace Road,1.3112297,103.8430284
Opposite National Junior College,1.3289212,103.8026513
Leng Kwang Baptist Church,1.3191619,103.8291922
Tan Kah Kee Station,1.3259874,103.8073427
Sixth Avenue Centre,1.3316008,103.7950885
After Maple Avenue,1.3325668,103.7923702
Chinese High School,1.3270274,103.8057939
Sixth Avenue Station,1.3308546,103.7973004
The Tessarina,1.3333386,103.7899496
King Albert Park,1.3368873,103.7803212
Ferrell Residences,1.3180035,103.8327524
The Nexus,1.3344427,103.7868738
King Albert Park Station,1.3359688,103.782674
Little India Station Exit A,1.3059617,103.8491389
Opposite Newton Food Centre,1.3122723,103.8407959
Newton Station Exit C,1.3136336,103.8381494
Before Winstedt Road,1.3109897,103.8428426
Newton Food Centre,1.3120225,103.8402611
Balmoral Plaza,1.3166152,103.8356005
Before Crown Centre,1.3230463,103.8119696
Coronation Plaza,1.3240254,103.8102437
Opposite Ayer Rajah Industrial Estate,1.2975566,103.7853953
Ayer Rajah Industrial Estate,1.2977843,103.7857073
National University Hospital,1.2954449,103.7844633
Opposite National University Hospital,1.2965432,103.7844768
After Chartwell Road,1.358796,103.8618847
After Corfe Place,1.3606164,103.8598093
Opposite Blk 589D,1.4492962,103.8243549
Blk 508 Carpark,1.4528173,103.8198424
Blk 351 Carpark,1.4509222,103.8207518
Before Assyafaah Mosque,1.4564297,103.8208749
After Admiral Hill,1.4482493,103.8223507
Before Sembawang Station,1.4483343,103.8220062
After Assyafaah Mosque,1.4562246,103.8204704
Opposite Blk 311,1.4466578,103.8231239
Blk 502A,1.4509925,103.8210272
Blk 311,1.446576,103.8228499
Blk 424A Carpark,1.453572,103.8190966
Blk 16,1.2734152,103.8402757
Blk 1G,1.2755506,103.8410891
Opposite Southpoint,1.2732663,103.8419301
Maritime House,1.2766743,103.8405598
After Cashew Terrace,1.3711547,103.7666559
Bukit Panjang Primary School,1.373352,103.7701477
Cashew Park Condominium,1.3716279,103.7676096
Opposite Bukit Panjang Primary School,1.3732974,103.7705403
After Telok Ayer Street,1.2787904,103.8476735
Prudential Tower,1.2825051,103.8499522
Blk 24,1.3244898,103.9229817
Opposite Blk 24,1.3246927,103.9231723
Opposite Blks 50/51,1.328348,103.9226846
Opposite Blk 53,1.3279808,103.9201179
Blk 42,1.3275977,103.9251783
Opposite Blk 42,1.3272182,103.9251083
Opposite Edwards Lifesciences,1.3466623,103.9676567
Edwards Lifesciences,1.347107,103.9677085
SATS Maintenance Centre 2,1.3467007,103.9713517
Opposite SATS Catering,1.3456533,103.9699427
After Changi North Street 2,1.3495842,103.9670493
Before Vicom,1.3502988,103.9676901
SATS Catering,1.3455471,103.9700106
After VICOM,1.3517997,103.9679616
After Upper Changi Road North,1.3522851,103.9679169
Before Lorong 110 Changi,1.3185258,103.9101646
After Kampung Eunos,1.3177882,103.9065954
After Lorong 106 Changi,1.317134,103.9030372
Masjid Kassim,1.3189547,103.912422
After Perpetual Succour Church,1.3207814,103.9180516
Before Siglap Plain,1.3197619,103.9150822
Joo Chiat Complex,1.3163503,103.8989488
Changi Village Terminal,1.3894721,103.9878999
Blk 4,1.3890151,103.9873343
Blk 5,1.3882223,103.9872213
Before Cooling Close,1.359709,103.863556
Opposite Penshurst Place,1.363029,103.865769
Opposite Crowhurst Drive,1.3612642,103.8646851
PB Packaging Systems,1.3340806,103.7145574
Opposite Grandluxe,1.3341062,103.7150794
After Chin Bee Road,1.3329908,103.7113965
Before Chin Bee Road,1.3331086,103.7110694
Sime Darby,1.3362465,103.710209
Blk 8,1.287011,103.839622
Opposite Blk 13,1.2861012,103.8387751
Choa Chu Kang Market,1.3764943,103.7446583
Blk 204,1.3804873,103.7492844
Blk 296A,1.3767867,103.7407351
Opposite Blk 296A,1.3764655,103.7409587
Opposite Blk 203,1.380945,103.749758
Opposite Hong San Terrace,1.3771852,103.7477047
Opposite Choa Chu Kang Market,1.3763011,103.7446345
After Hong San Terrace,1.3770805,103.7465891
Blk 295,1.3780668,103.7411735
After Blk 272,1.3785011,103.7434315
Blk 410,1.3805647,103.7417961
Blk 402,1.3791519,103.7397141
Blk 289,1.3794801,103.7406443
Opposite Blk 464,1.3766596,103.7365634
Blk 464,1.3767748,103.7362161
Blk 280,1.380858,103.7426849
Sunshine Place,1.3780883,103.7385175
Blk 426,1.3809261,103.7389066
Opposite Choa Chu Kang Station,1.3843189,103.7447477
Blk 429A Carpark,1.3832249,103.7408935
Blk 457,1.3784968,103.7364774
Opposite Concord Primary School,1.3791885,103.7371321
Blk 442,1.3808652,103.7384937
Between Blks 416/417,1.3835616,103.7418013
Blk 483,1.3762099,103.7379399
Blk 223,1.3817756,103.7450939
Blk 234,1.3804218,103.7481295
Blk 220,1.3817798,103.7454122
Blk 206,1.3804297,103.7484551
Blk 691A,1.4014144,103.7512066
Blk 689A,1.4027423,103.7504805
Blk 681,1.4027896,103.7459434
Opposite Blk 670,1.4035098,103.7476581
After Blk 202,1.3826205,103.748803
Opposite Blk 704,1.3908665,103.7449713
Opposite Yew Tee Station,1.397412,103.7478965
Opposite Blk 210,1.3830479,103.7485129
Blk 702,1.3913568,103.7451397
Blk 708,1.3918155,103.7467448
Opposite Blk 765,1.3923937,103.7500616
Blk 754,1.3919928,103.7466849
Blk 547,1.39313,103.7420364
Blk 530,1.3929319,103.7421044
Blk 790,1.3961826,103.7494969
Opposite Yew Mei Green Condominium,1.3953104,103.7519562
Yew Mei Green Condominium,1.3947793,103.7518709
Blk 634,1.3963873,103.7495346
Blk 619,1.4006147,103.7473678
Regent Grove Condominium,1.3997917,103.7499815
Blk 765,1.3925942,103.7500265
Phoenix Station,1.3783463,103.7577632
After Lim Chu Kang Road,1.3736228,103.6959868
Teen Challenge,1.3723475,103.7000823
After Nirvana Memorial Garden,1.3700432,103.6875199
Opposite Phoenix Station,1.3780123,103.7578332
Choa Chu Kang Cemetery Office,1.3720561,103.6901011
Opposite Blk 26,1.3768402,103.7554112
Opposite Teen Challenge,1.3725301,103.7021042
Choa Chu Kang Road End,1.3717139,103.6842934
Before Garden of Remembrance,1.3738977,103.694248
Before Lim Chu Kang Road,1.373192,103.6962417
Opposite Jalan Berseri,1.3723948,103.7041984
After Jalan Berseri,1.3722178,103.703252
Opposite Home Team Academy,1.3746229,103.7218734
After Track 14,1.3745547,103.7253565
B25 Old Choa Chu Kang Road,1.3708749,103.7093559
Home Team Academy,1.3743118,103.7238234
Opposite Tengah Air Base,1.3731153,103.7130644
After Garden of Remembrance,1.3741171,103.6933835
Tengah Air Base,1.3736733,103.7142039
Opposite Track 14,1.3743638,103.7266862
Opposite Keat Hong Camp,1.3744453,103.7170502
Keat Hong Camp,1.3741445,103.7170482
Opposite Choa Chu Kang Cemetery Office,1.3721017,103.6904543
Nirvana Memorial Garden,1.3703714,103.6880552
Blk 563,1.3958303,103.7454693
Blk 560,1.3956399,103.7452506
Blk 544,1.3943221,103.7436881
Blk 551,1.3941656,103.7434734
Opposite Blk 604A,1.397387,103.745557
Blk 625,1.3989674,103.7460643
Before South View Station,1.3808061,103.7442292
Opposite South View Station,1.3802383,103.7446159
Blk 239,1.3792695,103.7474901
Blk 432,1.3846406,103.7422468
Opposite Blk 511A,1.3884397,103.7405366
Blk 414,1.3823757,103.7427857
Opposite Kranji Secondary School,1.3913652,103.7400881
Palm Gdns,1.3788684,103.7476147
Blk 523,1.3917057,103.7405635
Blk 511A,1.3885789,103.7408637
Opp Block 548 (LP143),1.3942395,103.741548
Blk 352,1.3826307,103.7429788
Blk 113,1.3777315,103.7508928
Sol Acres Condo,1.3774102,103.7508732
Between Blks 306/307,1.3851277,103.7424028
OCBC Centre,1.28457,103.849148
Blk 36,1.3288273,103.8869265
Blk 79 Food Centre,1.3262461,103.885171
Opposite MacPherson Station Exit D,1.3246114,103.8888542
Opposite Blk 66,1.3272129,103.8879937
Blk 77,1.3282742,103.8854452
Opposite Haw Par Glass Tower,1.2969577,103.8436293
After River Valley Road,1.2946325,103.8439737
Opposite UE Square,1.2919546,103.8432982
UE Square,1.2921286,103.8429977
After Haw Par Glass Tower,1.2962474,103.8440949
Blk 355,1.3150735,103.7693037
Blk 460,1.3113225,103.7674064
Opposite Blk 460,1.3109313,103.7674488
Blk 334,1.3151559,103.7690208
NTUC Fairprice,1.3124814,103.7659087
Between Blks 315/318,1.3182555,103.7658952
Blk 308,1.3206132,103.7673204
Blk 376,1.3182709,103.7661666
Blk 335,1.3172326,103.768291
Blk 377,1.317352,103.7679731
Opposite Logishub @ Clementi,1.326436,103.764335
Blk 201,1.3204745,103.7634897
Opposite Regent Park,1.3172555,103.7623863
Regent Park,1.3168098,103.7615166
Blk 304,1.3204572,103.7639195
Logishub @ Clementi,1.326568,103.764042
Ngee Ann Polytechnic,1.3323864,103.7777083
National University of Singapore High School,1.3056118,103.7698405
Opposite Blk 116,1.3238284,103.7726526
Sim Headquarters,1.3285734,103.7768299
Opposite Ngee Ann Polytechnic,1.3309268,103.7779865
Opposite Kent Ridge Terminal,1.2948559,103.7693654
Blk 109,1.321524,103.7707203
Maju Camp,1.3258781,103.7751147
Opposite Maju Camp,1.3261479,103.7756425
Opposite Blk 109A,1.3213634,103.7710881
Before Dunearn Road,1.3360443,103.778208
After Bukit Timah Road,1.3361078,103.7786466
The Japanese Primary School,1.3007697,103.7699037
Blk 116,1.324047,103.7722701
Blk 352,1.3145519,103.7718757
SDE3,1.297769,103.769874
Before Kent Ridge Terminal,1.2953444,103.7697986
UTown - Cendana,1.3079652,103.7716946
Blk 343,1.3177868,103.7712906
Opposite Blk 352,1.3152538,103.7722458
Tentera Diraja Mosque,1.297889,103.769638
After Clementi Avenue 1,1.3090334,103.7715338
Coll of Design & Engrg,1.3006273,103.770192
Kent Ridge Terminal,1.2942452,103.7696798
Opposite Blk 343,1.3172439,103.7719034
Blk 730,1.3051145,103.7627215
West Coast Community Club,1.3023009,103.7647141
Blk 723,1.3029009,103.7631939
OUE Bayfront,1.2834081,103.8528948
Opposite Blk 43,1.307158,103.792336
After Church Of Our Saviour,1.2980761,103.8036584
Commonwealth Station Exit A/D,1.3020355,103.7983964
Blk 8,1.3063051,103.7942688
Blk 53A Carpark,1.293146,103.8073585
Blk 42,1.2984965,103.8024816
Queenstown Station Exit A/D,1.2946189,103.8057402
Opposite Blk 7B,1.3053068,103.7948238
Blk 43,1.307463,103.7924775
Blk 410,1.311729,103.769881
Nan Hua Primary School,1.319897,103.7622658
SP SMA,1.3094967,103.7813652
Blk 19A Carpark,1.3077615,103.7843201
The Star Vista,1.3080015,103.7883825
Blk 27,1.3080773,103.7847171
Clementi Station Exit A/Mall,1.3149612,103.7650515
Opposite Blk 317,1.3174964,103.7638886
Before Toh Tuck Avenue,1.3242157,103.7591825
After Toh Tuck Avenue,1.3249483,103.7589511
Dover Station Exit A,1.3111907,103.7784869
Dover Station Exit B,1.3116573,103.7787705
After Clementi Fire Station,1.3208099,103.7620484
Blk 365,1.3119869,103.7697233
Opposite School Of Science & Tech,1.3122925,103.7755826
Blk 455,1.3123653,103.7668667
Blk 317,1.317888,103.7640506
Blk 15,1.308352,103.7883922
Blk 329,1.312946,103.7667809
Opposite SP SMA,1.3095799,103.7819846
Blk 37B,1.2983854,103.7976198
Blk 58,1.297702,103.797393
Blk 50,1.3009472,103.7968736
Blk 72,1.3002712,103.7970821
Blk 92,1.3059842,103.8003217
Opposite Blk 115B,1.3045009,103.7985104
Opposite Blk 204 Carpark,1.3886931,103.8950508
Blk 225A,1.3873145,103.8989647
Blk 204 Carpark,1.3883745,103.8952533
Opposite Blk 225A,1.3873658,103.8980292
Opposite Blk 241,1.3905723,103.8974088
Blk 248A,1.3929464,103.8985228
Blk 259C,1.3937316,103.8985534
Blk 240,1.3909954,103.8978118
Blk 223D,1.3890419,103.8971706
Blk 206A,1.3867171,103.8963385
Blk 203,1.3869219,103.8962023
Opposite Blk 223D,1.3888803,103.8968561
Opposite Blk 291A,1.3952527,103.8974189
Blk 291A,1.3954981,103.8973786
Compassvale Station Exit B,1.3946087,103.9004644
Compassvale Station Exit A,1.3944038,103.9003923
Blk 158,1.3287818,103.7227562
Opposite Blk 65,1.3322527,103.7235196
Blk 117,1.3347416,103.7226889
Opposite Blk 117,1.3347566,103.7224189
Blk 367,1.3383506,103.7193499
Opposite Blk 364,1.3377378,103.7210675
After Corporation Road,1.33793,103.7181803
Blk 65,1.3324502,103.7232892
Jurong Secondary School,1.3300999,103.7231651
Opposite Jurong Secondary School,1.330621,103.723115
Blk 357,1.3372752,103.7210862
Opposite Blk 158,1.3284943,103.7229877
Opposite Blk 216B,1.3507528,103.7128081
Opposite Lakepoint Condominium,1.3400526,103.7160659
Blk 178,1.3333071,103.7205777
Blk 216B,1.3504679,103.7127336
Blk 161,1.3300126,103.7211858
Opposite Blk 178,1.3329066,103.72044
Opposite Blk 161,1.3299778,103.7209968
Opposite Corporation Place,1.3257625,103.7190668
Corporation Place,1.3259,103.7193712
Opposite Singapore Aerospace Manufacturing,1.3420614,103.7160394
Blk 203,1.3435874,103.7160015
Taman Jurong Greens,1.336793,103.718198
Jurong Island Checkpoint,1.3100779,103.7113392
Opposite Taman Jurong Greens,1.336816,103.717709
Opposite Blk 203,1.344382,103.7163557
Lakepoint Condominium,1.3400738,103.7162796
Opposite Blk 529,1.3477514,103.7150989
Between Blks 523/525,1.3469969,103.7158181
After Old Pier Road,1.38764,103.9781839
Before Crawford Bridge,1.3077806,103.8642411
Southbank,1.306524,103.864536
Opposite Blk 4,1.3056583,103.8654685
Telok Ayer Station Exit A,1.281899,103.848862
Blk 4,1.2917251,103.8260851
After Hewlett Packard,1.2817955,103.8096195
Blk 110,1.2816463,103.8093334
The Interlace,1.281401,103.8036454
Opposite Blk 114,1.2819051,103.8054255
Blk 118,1.2814033,103.8127903
ISS International School,1.2816075,103.8052288
Blk 105 Carpark,1.2812164,103.8121176
Farrer Park Tennis Centre,1.3121765,103.8485664
After Gloucester Road,1.3136141,103.8507809
Singapore Polytechnic,1.3073906,103.7820329
Opposite Singapore Polytechnic,1.3069631,103.7819104
Opposite Ayer Rajah Telecoms,1.307803,103.776687
Fairfield Methodist Primary School,1.3005616,103.7845243
Opposite Fairfield Methodist Primary School,1.3000029,103.7846784
Dover Court International School,1.3060228,103.7801396
University Town,1.3088815,103.7727795
Opposite ACS Independent,1.3052199,103.7810496
ACS Independent,1.3036222,103.7818248
Ayer Rajah Telecoms,1.3075475,103.777799
New Town Secondary School,1.3090148,103.7738781
Opposite ACS Boarding School,1.3027849,103.7827499
Anglo-Chinese School,1.318264,103.8343867
Opposite Newton Station Exit C,1.3140341,103.8387864
Chancery Court,1.316721,103.8363344
Opposite Sixth Avenue Station,1.3316125,103.7968506
After Kheam Hock Road,1.322654,103.820204
After Swiss Club Road,1.3332636,103.7920978
After Dunkirk Avenue,1.321807,103.82338
Opposite Tan Kah Kee Station,1.3266142,103.8074869
Hua Guan Gardens,1.3357888,103.7846461
Opposite King Albert Park Station,1.3364291,103.7828106
National Junior College,1.3293659,103.8031498
Opposite Coronation Plaza,1.3246781,103.8102671
After Jalan Naga Sari,1.3304159,103.8000321
Before Goldhill Avenue,1.31886,103.832472
Opposite The Nexus,1.3346938,103.7877212
Before Old Airport Road,1.3086294,103.8906311
Tanjong Katong Secondary School,1.309454,103.89658
Maranatha Hall,1.309397,103.899384
After Old Airport Road,1.3091189,103.8917858
Opposite Maranatha Hall,1.309544,103.90033
Dunman View,1.309627,103.896686
Opposite Cable Ski Park,1.3079246,103.9337282
Before Carpark E1,1.3065645,103.9280477
Opposite Carpark D3,1.3051326,103.9244074
Before Carpark D5,1.3058966,103.9272138
Opposite Carpark C4,1.303315,103.917891
Cable Ski Park,1.3077941,103.9314126
Unknown,1.3029329,103.9168649
Opposite Victoria Junior College,1.3036532,103.9194461
Carpark B1,1.2953623,103.892514
Marine Cove,1.301795,103.912822
Tanjong Katong Flyover,1.2960422,103.8966623
Opposite Carpark C3,1.3023642,103.9145681
Opposite Parkland Green,1.3000284,103.906199
Opposite Playground @ Big Splash,1.2979279,103.9003715
Carpark D3,1.3048248,103.923687
Opposite Roxy Square,1.3047481,103.9029088
Opposite The Holy Family Church,1.3072611,103.9067392
After Jalan Buloh Perindu,1.3107401,103.9192968
The Holy Family Church,1.306849,103.9065314
Roxy Square,1.3044907,103.9028474
Christ Methodist Church,1.3097959,103.9158779
After Dunbar Walk,1.3106837,103.9186615
Opposite Caltex Station,1.3085558,103.910636
After Siglap Road,1.3116394,103.9224014
Before Siglap Road,1.3119378,103.922438
KiddiWinkie S/H @ East Coast,1.3094339,103.9142672
Caltex Station,1.3087606,103.9108694
After E.C. Sea Sports Club,1.3114912,103.9502725
Blk 178,1.3995595,103.9082822
Blk 196C,1.3990941,103.9076522
Opposite Ris Grandeur,1.3741363,103.9408118
Before Pasir Ris Road,1.3806994,103.9482286
After Pasir Ris Avenue,1.3804265,103.9453903
Before Pasir Ris Avenue,1.3803937,103.9464037
Before Pasir Ris Drive 3,1.3800618,103.942659
Ris Grandeur,1.373701,103.9403494
After Pasir Ris Drive 3,1.3802471,103.9426703
After Pasir Ris Road,1.3805314,103.9482204
Elias Mall,1.3784024,103.9415432
Blk 633,1.3780725,103.9412987
After Four Leaves,1.3331242,103.706791
After Fan Yoong Road,1.333334,103.703367
Opposite Four Leaves,1.333077,103.707363
Esplanade Bridge,1.2909385,103.85463
After Hospital Drive,1.2781431,103.8373606
Outram Park Station Exit 6/SGH,1.2789965,103.8385905
Opposite Hong Lim Park,1.2870225,103.8454886
Clarke Quay Station Exit E,1.2890834,103.8472136
Eunos Technolink,1.3337483,103.9006141
Opposite Eunos Technolink,1.3327881,103.9011262
Opposite Comfort Driving Centre,1.3364423,103.8978301
Blk 637,1.3307332,103.9036915
Blk 311,1.3300747,103.9039109
Comfort Driving Centre,1.3355762,103.8983025
Eunos Interchange,1.3195435,103.9023793
Paya Lebar Station Exit B,1.3185242,103.8921644
Blk 239,1.3802843,103.7709022
Blk 401A Carpark,1.3810729,103.7691692
After Soon Lee Road,1.3285303,103.7037654
Opposite Lutheran Towers,1.3208088,103.8124816
